active_days,bronze,gold,last_seen,member_since,profile_views,reputation,silver,username
1747,4,,2024-12-14 20:45:00,2020-03-03 00:00:00,6,119,1,HoRn
22,4,,2019-10-29 13:08:00,2019-10-07 00:00:00,36,119,,Lars Ericson
568,4,,2021-03-24 22:00:00,2019-09-03 00:00:00,7,119,,Samid
88,2,,2019-07-01 14:30:00,2019-04-04 00:00:00,17,119,,RichJ
429,3,,2020-05-22 21:32:00,2019-03-20 00:00:00,3,119,,Dan Gayle
2411,3,,2025-02-12 04:26:00,2018-07-08 00:00:00,2,119,,Dave
903,4,,2020-11-26 05:41:00,2018-06-07 00:00:00,21,119,,NH.
1575,6,1,2022-09-27 14:33:00,2018-06-05 00:00:00,57,119,1,The Crimson Universe
2311,2,,2024-08-04 17:20:00,2018-04-07 00:00:00,18,119,,Jck Gutknecht
2676,7,,2025-08-02 16:22:00,2018-04-05 00:00:00,42,119,,user22542
61,3,,2017-12-08 23:09:00,2017-10-08 00:00:00,23,119,,user162520
36,4,,2017-10-05 18:13:00,2017-08-30 00:00:00,16,119,,Kwame 
1427,2,,2021-07-06 16:43:00,2017-08-09 00:00:00,9,119,,Ilya Grushevskiy
10,3,,2017-07-18 02:43:00,2017-07-08 00:00:00,2,119,,CosmicGiant
46,5,,2017-07-30 21:55:00,2017-06-14 00:00:00,17,119,,tardigrade
1003,5,,2020-01-26 23:04:00,2017-04-28 00:00:00,28,119,,clairestreb
70,3,,2017-02-25 18:01:00,2016-12-17 00:00:00,15,119,1,Chris
6,6,,2013-09-18 00:58:00,2013-09-12 00:00:00,10,119,,Padawan Learner
0,3,,2013-08-14 21:01:00,2013-08-14 00:00:00,27,119,1,james hall clark sr.
3988,3,,2024-03-25 18:07:00,2013-04-24 00:00:00,5,119,,cjmarques
1136,1,,2016-03-13 08:15:00,2013-02-01 00:00:00,13,119,,John.C
1266,2,,2016-07-06 21:37:00,2013-01-17 00:00:00,10,119,,Rob Avery IV
3431,2,,2022-02-25 00:13:00,2012-10-04 00:00:00,25,119,,Peter Stuart
2910,3,,2019-12-23 14:59:00,2012-01-04 00:00:00,18,119,,ChargerIIC
2367,3,,2018-02-23 15:29:00,2011-09-01 00:00:00,19,119,,jwernerny
357,9,,2012-08-14 19:52:00,2011-08-23 00:00:00,34,119,1,Steve Robbins
367,5,,2015-01-09 13:10:00,2014-01-07 00:00:00,36,120,,Jason
8,2,,2025-08-26 07:37:00,2025-08-18 00:00:00,1,121,,Helge
33,4,,2025-09-15 09:02:00,2025-08-13 00:00:00,1,121,,user1801060
99,3,,2025-09-30 22:17:00,2025-06-23 00:00:00,3,121,,isloe
29,3,,2025-04-17 21:13:00,2025-03-19 00:00:00,43,121,1,shanot
79,2,,2025-05-28 14:53:00,2025-03-10 00:00:00,6,121,,Mark Allen
78,4,,2025-02-09 23:19:00,2024-11-23 00:00:00,1,121,,Coo
200,2,,2025-04-21 17:34:00,2024-10-03 00:00:00,13,121,,compto2017
6,2,,2024-08-30 14:34:00,2024-08-24 00:00:00,3,121,,Lasse Kliemann
170,1,,2024-12-29 16:46:00,2024-07-12 00:00:00,6,121,,Matt Harper
1,5,,2024-06-06 09:40:00,2024-06-05 00:00:00,11,121,,seekfirst
3,2,,2022-09-23 04:33:00,2022-09-20 00:00:00,17,121,,William
610,2,,2024-04-08 15:47:00,2022-08-07 00:00:00,3,121,,Tom888
34,6,,2022-09-07 00:27:00,2022-08-04 00:00:00,25,121,,Mr. J
1166,3,,2025-09-24 02:18:00,2022-07-16 00:00:00,3,121,,Neil Lindquist
11,1,,2022-05-16 13:19:00,2022-05-05 00:00:00,2,121,,esquisilo
1284,3,,2025-09-20 20:07:00,2022-03-16 00:00:00,3,121,,Jacob Ivanov
7,3,,2022-02-06 03:29:00,2022-01-30 00:00:00,22,121,,Ego
12,3,,2022-01-24 05:20:00,2022-01-12 00:00:00,18,121,,xrkr
811,5,,2024-02-29 04:49:00,2021-12-10 00:00:00,7,121,,1.21 gigawatts
531,3,,2023-04-16 13:20:00,2021-11-01 00:00:00,21,121,,aqua
1250,3,,2025-03-27 22:21:00,2021-10-24 00:00:00,8,121,,Brainardo
12,6,,2021-07-22 11:09:00,2021-07-10 00:00:00,7,121,,Imeguras
1338,5,,2025-03-08 16:03:00,2021-07-09 00:00:00,31,121,,c1uq92
1138,3,,2024-04-19 16:04:00,2021-03-08 00:00:00,4,121,,ken4ward
32,1,,2021-03-22 05:38:00,2021-02-18 00:00:00,7,121,,Josef
722,6,,2023-01-18 03:08:00,2021-01-26 00:00:00,46,121,,curiositasisasinbutstillcuriou
75,2,,2021-02-19 18:01:00,2020-12-06 00:00:00,111,121,,Denis Serre
228,1,,2021-07-15 16:28:00,2020-11-29 00:00:00,1,121,,user270124
213,3,,2021-05-27 10:06:00,2020-10-26 00:00:00,1,121,,Rayllum
0,2,,2020-10-09 01:12:00,2020-10-09 00:00:00,4,121,,curiouscatholic77
2352,5,1,2025-08-28 16:56:00,2019-03-21 00:00:00,28,121,1,ram0nvaldez
769,1,,2021-03-08 21:19:00,2019-01-29 00:00:00,18,121,,Origin
244,1,,2019-09-22 16:55:00,2019-01-21 00:00:00,19,121,,Janono
2147,5,,2024-11-19 01:57:00,2019-01-03 00:00:00,19,121,,KoshVorlon
1496,3,,2023-01-22 06:13:00,2018-12-18 00:00:00,5,121,,Yeddu
78,3,,2018-12-13 18:11:00,2018-09-26 00:00:00,1,121,,Locksleyu
2538,3,,2025-05-20 13:56:00,2018-06-08 00:00:00,22,121,,frIT
1950,2,,2023-10-06 17:33:00,2018-06-04 00:00:00,9,121,,tryingtobeastoic
2153,4,,2024-04-18 00:53:00,2018-05-27 00:00:00,6,121,,msouth
1,4,,2018-05-24 17:56:00,2018-05-23 00:00:00,15,121,,sargas
39,3,,2018-06-29 15:22:00,2018-05-21 00:00:00,24,121,,Marco V
2705,4,,2025-09-29 23:16:00,2018-05-04 00:00:00,13,121,,Obie 2.0
1666,4,,2022-10-20 23:17:00,2018-03-29 00:00:00,1,121,,Bob Kimani
1126,5,,2021-03-21 03:29:00,2018-02-19 00:00:00,22,121,,Amoeba
8,3,,2018-02-12 19:01:00,2018-02-04 00:00:00,10,121,1,ArtemisPondering
1396,1,1,2021-11-16 17:26:00,2018-01-20 00:00:00,22,121,1,Shawn Ismail
795,3,,2020-02-24 17:58:00,2017-12-21 00:00:00,0,121,,DontThinkJustGo
37,4,,2018-01-11 13:03:00,2017-12-05 00:00:00,20,121,,Stephan
2694,2,,2025-04-18 04:13:00,2017-12-02 00:00:00,5,121,,Phi
415,3,,2019-01-09 13:32:00,2017-11-20 00:00:00,5,121,,Баян Купи-ка
126,4,,2016-10-09 06:21:00,2016-06-05 00:00:00,19,121,,hamish1467
3326,1,,2025-07-12 23:57:00,2016-06-03 00:00:00,21,121,,Justin
4,4,,2016-05-23 16:32:00,2016-05-19 00:00:00,18,121,,Jeremy
3222,6,,2025-03-01 16:13:00,2016-05-05 00:00:00,10,121,,V. Sambor
3506,2,,2025-07-16 09:34:00,2015-12-10 00:00:00,17,121,,Brian Cryer
1427,2,,2019-10-16 21:51:00,2015-11-19 00:00:00,27,121,,AgapwIesu
1904,2,,2020-12-08 19:36:00,2015-09-22 00:00:00,18,121,,leaflifelayf
3592,8,,2025-07-02 16:36:00,2015-09-01 00:00:00,24,121,,Mast
2356,4,,2022-01-24 01:41:00,2015-08-13 00:00:00,6,121,,Michael Rader
2482,3,,2022-03-28 23:57:00,2015-06-11 00:00:00,18,121,,William
1345,2,,2019-01-25 06:36:00,2015-05-21 00:00:00,5,121,,user288719
3384,3,,2024-07-29 17:08:00,2015-04-24 00:00:00,6,121,,g491
3715,3,,2025-06-21 09:31:00,2015-04-20 00:00:00,18,121,,Gamal Thomas
1067,2,,2018-03-15 23:39:00,2015-04-13 00:00:00,19,121,,Francis Siefken
1654,2,,2019-10-09 10:44:00,2015-03-30 00:00:00,21,121,,Alexey Berezkin
1315,6,,2018-10-29 19:06:00,2015-03-24 00:00:00,22,121,,JoshYates1980
3526,5,,2024-10-14 10:26:00,2015-02-18 00:00:00,28,121,,JonathanReez
1282,6,,2018-08-20 07:18:00,2015-02-15 00:00:00,37,121,,John Max
2496,3,,2021-11-05 08:48:00,2015-01-05 00:00:00,8,121,,mindas
3386,4,,2024-03-03 20:46:00,2014-11-25 00:00:00,26,121,,gscoulson
93,3,,2013-12-20 12:31:00,2013-09-18 00:00:00,20,121,,JKim
2261,3,,2019-10-09 19:44:00,2013-07-31 00:00:00,26,121,,Wes
735,5,,2015-07-10 20:40:00,2013-07-05 00:00:00,5,121,,Voitcus
2396,2,,2020-01-15 06:32:00,2013-06-24 00:00:00,30,121,,nehem
4475,3,,2025-09-10 14:55:00,2013-06-10 00:00:00,36,121,,Jonathan
0,3,,2013-05-23 18:33:00,2013-05-23 00:00:00,3,121,,Orienteer
3254,3,,2022-02-03 13:03:00,2013-03-08 00:00:00,6,121,,Matt Taylor
2935,4,,2021-02-06 16:24:00,2013-01-24 00:00:00,19,121,,Matt Parkins
41,1,,2013-02-28 17:18:00,2013-01-18 00:00:00,2,121,,barney
4516,2,,2025-04-18 03:17:00,2012-12-06 00:00:00,23,121,,Señor O
2692,4,,2020-03-18 19:51:00,2012-11-03 00:00:00,25,121,,Phillip Senn
1225,3,,2016-01-15 00:32:00,2012-09-07 00:00:00,23,121,,Coupon22
2239,3,,2018-08-13 21:11:00,2012-06-26 00:00:00,51,121,,Joseph Elcid
2145,1,,2018-02-26 10:23:00,2012-04-13 00:00:00,5,121,,vkiwi
1459,2,,2016-02-14 00:07:00,2012-02-16 00:00:00,19,121,,Derrick
1938,2,,2017-06-07 20:13:00,2012-02-16 00:00:00,15,121,,seanicus
4909,6,,2025-07-04 20:15:00,2012-01-25 00:00:00,25,121,,Ian Ringrose
4460,2,,2024-03-01 15:16:00,2011-12-15 00:00:00,16,121,,Jonathan
2136,6,,2017-08-17 15:35:00,2011-10-12 00:00:00,24,121,,Apocatastasis
1373,3,,2015-06-19 13:58:00,2011-09-15 00:00:00,28,121,,Tomas
789,4,,2022-11-19 12:04:00,2020-09-21 00:00:00,29,123,,lexhople
636,6,,2021-08-31 06:13:00,2019-12-04 00:00:00,6,123,,Zhiltsoff Igor
1645,3,,2024-04-01 20:54:00,2019-09-30 00:00:00,38,123,,Peter Mortensen
2055,5,,2024-06-09 00:14:00,2018-10-24 00:00:00,16,123,,viuser
1923,4,,2023-02-01 18:47:00,2017-10-27 00:00:00,25,123,,amara
1797,7,,2022-09-08 04:40:00,2017-10-07 00:00:00,4,123,,julian
1553,3,,2021-10-30 04:58:00,2017-07-30 00:00:00,22,123,,Victoria
25,4,,2017-04-07 04:29:00,2017-03-13 00:00:00,25,123,,onmyway
969,3,,2019-10-22 15:13:00,2017-02-25 00:00:00,22,123,,warder57
2785,6,,2024-09-17 12:54:00,2017-02-01 00:00:00,12,123,1,Ashil John
1816,5,,2022-01-21 17:58:00,2017-01-31 00:00:00,12,123,,Hardy
2679,5,,2024-05-10 16:20:00,2017-01-08 00:00:00,20,123,,douglaz
102,7,,2017-01-21 11:04:00,2016-10-11 00:00:00,68,123,,karma
2819,4,,2024-06-11 15:01:00,2016-09-22 00:00:00,2,123,,Łukasz Zaroda
1614,2,,2021-02-16 14:16:00,2016-09-16 00:00:00,18,123,,Jonathan Muse
3084,4,,2025-01-29 12:43:00,2016-08-20 00:00:00,23,123,,DougCouto
2098,4,,2021-11-01 16:09:00,2016-02-03 00:00:00,14,123,,JDługosz
3214,4,,2024-08-26 14:56:00,2015-11-08 00:00:00,5,123,,david
698,6,,2017-09-08 14:50:00,2015-10-11 00:00:00,14,123,,squallbayu
581,7,1,2017-03-28 07:18:00,2015-08-25 00:00:00,409,123,1,Samuel Alexander
1217,9,,2025-01-19 17:20:00,2021-09-20 00:00:00,21,124,,Corbin
1191,3,,2022-10-24 00:40:00,2019-07-21 00:00:00,24,124,,Julie in Austin
3149,6,,2025-09-19 21:38:00,2017-02-04 00:00:00,37,124,,Luke Sawczak
1548,5,,2019-10-29 01:42:00,2015-08-03 00:00:00,25,124,,Alexander Floyd Marshall
0,2,,2013-01-12 07:49:00,2013-01-12 00:00:00,23,124,1,Lujack Skylark
447,5,,2025-09-30 19:42:00,2024-07-10 00:00:00,18,125,,Stefan
215,4,,2023-08-04 12:32:00,2023-01-01 00:00:00,28,125,,Paul-Marie
156,3,,2022-11-30 06:46:00,2022-06-27 00:00:00,9,125,,Technophile
864,,,2024-07-18 09:26:00,2022-03-07 00:00:00,7,125,,Eduardo M
26,6,,2022-02-20 18:35:00,2022-01-25 00:00:00,20,125,1,oilandsalt
25,3,,2021-02-21 06:35:00,2021-01-27 00:00:00,4,125,,John David
1633,4,,2024-03-27 22:33:00,2019-10-07 00:00:00,33,125,,Tyler N
23,1,,2019-10-19 20:16:00,2019-09-26 00:00:00,26,125,,voices
2074,5,,2025-04-05 05:16:00,2019-08-01 00:00:00,4,125,,Volker Siegel
8,5,,2019-05-22 12:22:00,2019-05-14 00:00:00,51,125,2,Bill Morehouse
2745,5,,2024-09-18 11:09:00,2017-03-14 00:00:00,9,125,,Honey
3387,6,,2024-11-19 23:05:00,2015-08-12 00:00:00,6,125,1,Jaken
2209,5,,2021-01-16 10:58:00,2014-12-30 00:00:00,55,125,,Abdul Wasae
4021,6,,2025-04-19 06:00:00,2014-04-16 00:00:00,44,125,,warvariuc
4330,4,,2025-06-11 15:02:00,2013-08-03 00:00:00,21,125,,Andrew
628,3,,2023-02-28 22:33:00,2021-06-10 00:00:00,14,127,1,Bobguest
962,10,,2022-11-30 18:40:00,2020-04-12 00:00:00,7,127,1,auspicious99
1769,8,,2024-12-10 12:23:00,2020-02-06 00:00:00,24,127,,sourcejedi
706,3,,2021-10-20 20:39:00,2019-11-14 00:00:00,5,127,,Mark
325,2,,2020-09-07 15:22:00,2019-10-18 00:00:00,10,127,,RonPringadi
835,2,,2021-09-06 03:09:00,2019-05-25 00:00:00,33,127,,Jordan
661,4,,2020-09-29 11:33:00,2018-12-08 00:00:00,27,127,,bcloney
106,5,,2018-08-14 16:02:00,2018-04-30 00:00:00,35,127,,user43783
723,8,,2019-06-23 15:45:00,2017-06-30 00:00:00,9,127,,icor103
1120,4,,2019-12-06 18:01:00,2016-11-11 00:00:00,5,127,1,Patoshi パトシ
7,9,,2016-11-06 10:35:00,2016-10-30 00:00:00,15,127,2,Gerrard
5,5,1,2016-04-04 12:56:00,2016-03-30 00:00:00,56,127,1,zain.ali
31,2,,2016-04-22 13:06:00,2016-03-22 00:00:00,22,127,,Leandros López
1516,5,,2019-10-16 01:23:00,2015-08-22 00:00:00,34,127,,Noble Verity
1791,10,1,2020-06-28 10:38:00,2015-08-03 00:00:00,50,127,1,Rehan Ullah
3767,3,,2025-01-01 14:15:00,2014-09-09 00:00:00,6,127,,Asik
5,2,,2014-05-20 01:05:00,2014-05-15 00:00:00,6,127,,user3204229
116,4,,2014-07-07 07:28:00,2014-03-13 00:00:00,13,127,1,user3398747
952,4,,2016-06-21 08:12:00,2013-11-12 00:00:00,11,127,,hellzone
894,5,,2016-04-03 17:21:00,2013-10-22 00:00:00,72,127,,Warren
953,2,,2024-03-11 16:24:00,2021-08-01 00:00:00,31,129,,john
500,3,,2022-10-24 13:26:00,2021-06-11 00:00:00,22,129,,Caín
1574,3,,2025-06-12 02:13:00,2021-02-19 00:00:00,20,129,,aduh
808,4,,2023-04-07 21:02:00,2021-01-19 00:00:00,17,129,,Daniel Deng
4,4,,2020-10-20 18:59:00,2020-10-16 00:00:00,2,129,,Abilash Amarasekaran
998,3,,2023-02-14 11:20:00,2020-05-22 00:00:00,15,129,,Amos74
1003,4,,2022-10-18 03:10:00,2020-01-19 00:00:00,16,129,,Hyperdrive Enthusiast
324,2,,2020-11-30 02:31:00,2020-01-11 00:00:00,11,129,,AER
677,4,,2021-08-06 22:49:00,2019-09-29 00:00:00,45,129,1,Thomas Palmieri
453,6,,2020-08-12 15:47:00,2019-05-17 00:00:00,21,129,,Margolis
501,5,,2020-07-10 17:30:00,2019-02-25 00:00:00,28,129,1,Mark Deven
1047,2,,2021-11-14 15:30:00,2019-01-02 00:00:00,43,129,,Squirrel-Power
1673,3,,2022-10-11 18:05:00,2018-03-13 00:00:00,36,129,,RandomB
777,2,,2019-10-04 22:53:00,2017-08-18 00:00:00,6,129,,Jonas Arcangel
18,6,,2017-07-14 10:39:00,2017-06-26 00:00:00,19,129,,Karimson Safehold
2469,3,,2024-03-27 10:30:00,2017-06-23 00:00:00,25,129,,James Church
2234,2,,2023-07-03 01:47:00,2017-05-21 00:00:00,4,129,,harlandski
2915,6,,2024-11-18 16:11:00,2016-11-25 00:00:00,7,129,,tripleee
180,2,,2017-04-29 17:14:00,2016-10-31 00:00:00,7,129,,DIYser
84,2,,2016-11-30 04:03:00,2016-09-07 00:00:00,4,129,,M. Broder
1089,2,,2015-03-03 17:32:00,2012-03-09 00:00:00,3,129,,GianT971
1,2,,2012-01-28 15:38:00,2012-01-27 00:00:00,8,129,,user5671
2458,5,,2018-10-16 17:14:00,2012-01-23 00:00:00,33,129,1,Matt Cashatt
4125,4,,2022-12-21 03:01:00,2011-09-05 00:00:00,42,129,,Brad Nesom
1692,5,,2025-08-25 13:22:00,2021-01-06 00:00:00,31,130,,tnknepp
2474,4,,2025-09-29 13:32:00,2018-12-21 00:00:00,26,130,,Chris Clayton
7,3,,2015-03-15 04:44:00,2015-03-08 00:00:00,17,130,,Eric Phillips
3541,5,,2023-08-15 08:46:00,2013-12-04 00:00:00,98,130,,Buhake Sindi
144,1,,2025-06-25 00:27:00,2025-02-01 00:00:00,4,131,,AJ Servant of The Highest
110,5,,2025-03-03 14:33:00,2024-11-13 00:00:00,24,131,,Pyrotechn1cs
364,3,,2025-06-06 05:35:00,2024-06-07 00:00:00,1,131,,Madeline C.
208,2,,2024-11-22 04:03:00,2024-04-28 00:00:00,16,131,,qrsngky
512,2,,2025-09-09 13:12:00,2024-04-15 00:00:00,4,131,,ariola
2,1,,2024-04-06 10:52:00,2024-04-04 00:00:00,3,131,,Til Hund
49,2,,2024-04-19 15:09:00,2024-03-01 00:00:00,5,131,,DK2AX
255,6,,2024-08-13 23:50:00,2023-12-02 00:00:00,7,131,1,User880
55,3,,2024-01-04 15:27:00,2023-11-10 00:00:00,1,131,,J Thompson
7,1,,2023-10-02 00:49:00,2023-09-25 00:00:00,23,131,,SargeATM
387,8,,2024-04-11 02:29:00,2023-03-21 00:00:00,43,131,,TacoBlayno
886,5,,2025-06-06 00:51:00,2023-01-02 00:00:00,26,131,,berinaniesh
758,3,,2022-08-14 19:08:00,2020-07-17 00:00:00,1,131,,Flux
547,3,,2021-08-29 18:14:00,2020-02-29 00:00:00,10,131,,Blaise
90,6,,2020-04-19 02:37:00,2020-01-20 00:00:00,21,131,,Sarah Bowman
2056,4,,2025-08-27 13:53:00,2020-01-10 00:00:00,31,131,,mwfearnley
726,3,,2021-12-03 03:19:00,2019-12-08 00:00:00,20,131,,capri reds
373,4,,2020-11-17 01:53:00,2019-11-10 00:00:00,3,131,,LuisTavares
292,7,,2020-08-14 21:14:00,2019-10-27 00:00:00,21,131,,שירים
1629,5,,2024-01-31 18:42:00,2019-08-16 00:00:00,8,131,,Josef Klimuk
359,5,,2020-06-20 12:16:00,2019-06-27 00:00:00,33,131,,Adam Ledger
1944,4,,2024-10-05 17:59:00,2019-06-10 00:00:00,24,131,,februaryInk
1558,4,,2023-08-17 12:31:00,2019-05-12 00:00:00,16,131,,Naguib Ihab
477,3,,2020-08-18 00:25:00,2019-04-29 00:00:00,12,131,,O. Jones
2172,4,,2024-12-25 02:19:00,2019-01-14 00:00:00,16,131,,Electro-blob
1657,3,,2023-07-07 11:06:00,2018-12-23 00:00:00,30,131,,Tomas By
1791,3,,2023-10-19 10:30:00,2018-11-23 00:00:00,37,131,,Charlie Tizzard Ó Kevlahan
1470,3,,2022-10-02 04:07:00,2018-09-23 00:00:00,2,131,,ThatCrazyCow
2299,2,,2024-12-21 23:30:00,2018-09-05 00:00:00,5,131,,Ryan
1,4,,2018-08-30 15:33:00,2018-08-29 00:00:00,19,131,,Horst Grünbusch
488,2,,2019-12-16 20:54:00,2018-08-15 00:00:00,3,131,,Fredy31
1049,3,,2021-05-17 09:03:00,2018-07-03 00:00:00,9,131,,jaycee
2889,4,,2024-12-27 23:57:00,2017-01-29 00:00:00,21,131,,djnavas
2384,1,,2023-06-29 01:57:00,2016-12-18 00:00:00,19,131,,Phil
154,3,,2017-05-13 18:17:00,2016-12-10 00:00:00,24,131,,Rubysmith
1685,3,,2021-06-29 15:53:00,2016-11-17 00:00:00,5,131,,redshift
2612,5,,2023-09-25 04:59:00,2016-07-31 00:00:00,27,131,1,Aaron Johnson
1603,4,,2020-09-02 20:29:00,2016-04-13 00:00:00,21,131,,Peter
1394,4,,2020-01-22 05:21:00,2016-03-29 00:00:00,24,131,1,JBiddle
10,3,,2016-01-13 07:08:00,2016-01-03 00:00:00,8,131,,Petersolomon
3018,7,,2024-03-15 18:13:00,2015-12-10 00:00:00,4,131,,tniles
103,3,,2016-01-22 16:24:00,2015-10-11 00:00:00,21,131,,Banago
3,1,,2015-07-27 16:11:00,2015-07-24 00:00:00,14,131,,Erwan Legrand
1716,2,,2020-04-02 22:43:00,2015-07-22 00:00:00,25,131,,Brian Scramlin
3662,4,,2025-06-03 03:29:00,2015-05-25 00:00:00,23,131,,Matthew Briggs
964,6,,2017-12-09 05:58:00,2015-04-20 00:00:00,32,131,,Thiago Silva
1401,2,,2019-01-17 06:46:00,2015-03-18 00:00:00,16,131,1,user1653400
40,6,1,2015-04-24 16:19:00,2015-03-15 00:00:00,125,131,1,emanski
737,5,1,2017-03-01 21:21:00,2015-02-23 00:00:00,25,131,1,nscjhff
615,5,,2016-09-26 17:48:00,2015-01-20 00:00:00,52,131,1,Doug Webber
3748,1,,2025-03-24 17:12:00,2014-12-19 00:00:00,28,131,,Chris
3970,4,,2025-09-23 04:16:00,2014-11-10 00:00:00,4,131,,Subin_Learner
0,2,,2013-06-12 12:51:00,2013-06-12 00:00:00,13,131,1,Alan Vogt
275,2,,2014-02-15 02:49:00,2013-05-16 00:00:00,22,131,,pcnThird
3144,2,,2021-10-01 18:31:00,2013-02-21 00:00:00,28,131,,jdb1a1
2295,5,,2019-05-29 09:59:00,2013-02-14 00:00:00,26,131,1,Saturn
0,2,,2013-02-05 17:29:00,2013-02-05 00:00:00,16,131,,Arrow
2325,3,,2019-04-28 10:38:00,2012-12-15 00:00:00,31,131,,Alexander Radev
0,3,1,2012-12-06 05:03:00,2012-12-06 00:00:00,455,131,1,Sycamore
3222,7,,2021-07-28 22:37:00,2012-10-01 00:00:00,25,131,,Vinícius
0,2,,2012-09-13 11:37:00,2012-09-13 00:00:00,35,131,,Matthew
743,6,,2014-08-24 08:54:00,2012-08-11 00:00:00,32,131,,Monty129
4411,5,,2024-09-03 20:57:00,2012-08-06 00:00:00,5,131,,dmonopoly
1091,1,,2015-02-21 12:38:00,2012-02-26 00:00:00,18,131,,user1750
0,3,,2012-01-25 20:51:00,2012-01-25 00:00:00,44,131,,rvbel
4568,5,1,2024-06-25 05:48:00,2011-12-23 00:00:00,28,131,1,Anto Varghese
2967,3,,2020-01-16 02:09:00,2011-12-02 00:00:00,4,131,,Kirk Kuykendall
5043,2,,2025-07-20 23:59:00,2011-09-29 00:00:00,15,131,,David Cary
0,2,,2011-09-07 10:51:00,2011-09-07 00:00:00,24,131,,Louise
4407,5,,2023-09-29 20:16:00,2011-09-05 00:00:00,35,131,,Brendan Long
5022,6,,2025-06-04 15:14:00,2011-09-04 00:00:00,67,131,,Roy Tinker
28,3,,2011-10-01 05:44:00,2011-09-03 00:00:00,43,131,,James Litewski
2594,4,,2025-02-28 02:06:00,2018-01-22 00:00:00,9,133,1,Mitchell Kaplan
2529,4,,2024-09-22 16:34:00,2017-10-20 00:00:00,16,133,,Vaibhav
2297,6,,2024-01-11 16:40:00,2017-09-27 00:00:00,7,133,,mathewb
2633,7,,2024-08-16 07:56:00,2017-06-01 00:00:00,20,133,,srbhnrng
2657,3,,2024-06-22 14:26:00,2017-03-14 00:00:00,7,133,,F. Jatpil
21,4,,2016-11-23 03:11:00,2016-11-02 00:00:00,23,133,1,IronGopher
1008,4,1,2019-07-10 12:27:00,2016-10-05 00:00:00,60,133,1,Prince
803,4,,2018-07-12 07:42:00,2016-04-30 00:00:00,5,133,,sagar
1369,5,,2019-10-24 14:19:00,2016-01-24 00:00:00,6,133,,Bregalad
22,6,,2016-01-02 02:33:00,2015-12-11 00:00:00,24,133,1,hyunjinc
275,10,,2015-09-24 04:06:00,2014-12-23 00:00:00,24,133,1,Levi
866,4,,2016-11-21 08:46:00,2014-07-09 00:00:00,2,133,,Stefan Seidel
3875,5,,2024-11-22 17:26:00,2014-04-14 00:00:00,20,133,,TheCleaner
5,5,,2014-01-13 18:17:00,2014-01-08 00:00:00,21,133,,mike
1567,2,,2018-03-13 16:42:00,2013-11-27 00:00:00,20,133,,WaterBearer
4654,4,,2025-02-04 22:23:00,2012-05-09 00:00:00,5,133,,Paul Reiners
307,11,,2024-12-16 01:19:00,2024-02-13 00:00:00,58,134,1,How why e
1692,5,,2017-10-01 07:39:00,2013-02-12 00:00:00,70,134,,ryanwinchester
3396,5,,2022-05-24 07:02:00,2013-02-04 00:00:00,18,134,,Tom
2723,1,,2019-04-22 12:36:00,2011-11-07 00:00:00,7,134,,Eos Pengwern
18,3,,2024-05-27 13:16:00,2024-05-09 00:00:00,36,136,,jcr
1039,3,,2025-09-21 22:55:00,2022-11-17 00:00:00,15,136,,david
2772,3,,2024-08-15 08:01:00,2017-01-12 00:00:00,15,136,,skeetastax
339,2,,2016-09-30 16:30:00,2015-10-27 00:00:00,20,136,,BMak
1959,4,,2020-08-23 15:51:00,2015-04-13 00:00:00,24,136,,JMP
2524,2,,2021-01-27 23:26:00,2014-03-01 00:00:00,19,136,,stacylaray
1287,3,,2017-01-24 06:11:00,2013-07-17 00:00:00,18,136,,Marc
2236,3,,2018-02-21 12:42:00,2012-01-08 00:00:00,4,136,,jwwishart
308,1,,2025-02-17 14:51:00,2024-04-15 00:00:00,9,137,,Niels Holst
910,2,,2025-08-03 08:28:00,2023-02-05 00:00:00,13,137,,Arwenz
375,1,,2022-06-01 18:13:00,2021-05-22 00:00:00,9,137,,johny man
569,1,,2021-01-15 12:28:00,2019-06-26 00:00:00,19,137,,Tony
2130,3,,2025-03-30 18:28:00,2019-05-31 00:00:00,8,137,,user55665484375
2067,4,,2024-12-11 09:33:00,2019-04-15 00:00:00,9,137,,liontass
989,3,,2019-08-07 06:19:00,2016-11-21 00:00:00,18,137,,DJG
83,4,,2016-07-27 07:19:00,2016-05-05 00:00:00,6,137,1,Кое Кто
82,7,,2016-07-07 01:57:00,2016-04-16 00:00:00,17,137,,J.Todd
3314,6,,2025-04-30 21:45:00,2016-04-03 00:00:00,6,137,,tox123
2214,7,,2021-05-23 22:22:00,2015-05-01 00:00:00,9,137,,Outdated Computer Tech
10,3,,2014-09-19 16:16:00,2014-09-09 00:00:00,2,137,,SaturnsEye
1160,3,,2025-09-16 02:34:00,2022-07-14 00:00:00,7,139,,Nacib Neme
1148,6,,2025-07-08 06:26:00,2022-05-17 00:00:00,17,139,,The Dark Canuck
1045,5,,2025-02-04 05:08:00,2022-03-27 00:00:00,1,139,,CrimsonDark
1093,4,,2024-10-06 04:07:00,2021-10-09 00:00:00,32,139,,Levan Gigineishvili
610,4,,2023-04-28 08:27:00,2021-08-26 00:00:00,8,139,,Fabio
13,2,,2021-06-13 04:36:00,2021-05-31 00:00:00,29,139,,Ludwig Wittgenstein
1217,4,1,2024-08-13 21:44:00,2021-04-14 00:00:00,7,139,1,jcollum
